Date,Open,High,Low,Close,Adj Close,Volume
2008-10-24,8391.040039,8391.040039,7647.069824,7649.080078,7649.080078,194700
2008-10-27,7568.359863,7878.970215,7141.270020,7162.899902,7162.899902,237400
2008-10-28,7143.339844,7626.419922,6994.899902,7621.919922,7621.919922,240700
2008-10-29,7741.520020,8211.900391,7741.520020,8211.900391,8211.900391,222900
2008-10-30,8269.709961,9030.849609,8269.709961,9029.759766,9029.759766,220600
2008-10-31,8958.219727,9012.309570,8576.980469,8576.980469,8576.980469,206000
2008-11-04,8702.769531,9142.290039,8699.769531,9114.599609,9114.599609,164800
2008-11-05,9224.049805,9521.240234,9216.299805,9521.240234,9521.240234,208600
2008-11-06,9373.650391,9380.299805,8806.709961,8899.139648,8899.139648,176000
2008-11-07,8774.490234,8868.099609,8266.089844,8583.000000,8583.000000,206300
2008-11-10,8711.990234,9106.290039,8711.990234,9081.429688,9081.429688,155400
2008-11-11,8965.290039,9056.309570,8704.559570,8809.299805,8809.299805,153800
2008-11-12,8694.910156,8782.480469,8574.200195,8695.509766,8695.509766,153700
2008-11-13,8564.469727,8564.469727,8148.299805,8238.639648,8238.639648,166600
2008-11-14,8378.129883,8689.849609,8378.129883,8462.389648,8462.389648,155600
2008-11-17,8366.879883,8767.980469,8218.820313,8522.580078,8522.580078,146000
2008-11-18,8415.599609,8440.410156,8302.240234,8328.410156,8328.410156,144200
2008-11-19,8309.349609,8370.089844,8115.709961,8273.219727,8273.219727,143900
2008-11-20,8149.770020,8149.790039,7703.040039,7703.040039,7703.040039,154300
2008-11-21,7600.350098,7994.680176,7406.180176,7910.790039,7910.790039,185200
2008-11-25,8026.060059,8356.830078,8025.689941,8323.929688,8323.929688,155000
2008-11-26,8229.719727,8317.830078,8149.560059,8213.219727,8213.219727,118900
2008-11-27,8311.240234,8458.679688,8300.490234,8373.389648,8373.389648,116600
2008-11-28,8400.049805,8518.129883,8336.570313,8512.269531,8512.269531,145300
2008-12-01,8464.360352,8464.360352,8307.280273,8397.219727,8397.219727,106900
2008-12-02,8266.320313,8266.320313,7863.689941,7863.689941,7863.689941,136000
2008-12-03,7965.310059,8056.379883,7889.819824,8004.100098,8004.100098,121200
2008-12-04,8030.200195,8107.689941,7849.839844,7924.240234,7924.240234,147900
2008-12-05,7975.049805,8024.330078,7908.649902,7917.509766,7917.509766,139400
2008-12-08,7970.689941,8358.269531,7959.009766,8329.049805,8329.049805,138900
2008-12-09,8362.370117,8499.599609,8314.849609,8395.870117,8395.870117,150800
2008-12-10,8376.000000,8704.919922,8376.000000,8660.240234,8660.240234,155700
2008-12-11,8642.259766,8720.549805,8519.110352,8720.549805,8720.549805,162100
2008-12-12,8599.120117,8610.730469,8087.990234,8235.870117,8235.870117,226600
2008-12-15,8349.849609,8700.169922,8349.849609,8664.660156,8664.660156,129300
2008-12-16,8608.400391,8634.259766,8471.240234,8568.019531,8568.019531,132100
2008-12-17,8658.219727,8741.240234,8425.660156,8612.519531,8612.519531,148400
2008-12-18,8565.160156,8728.360352,8534.839844,8667.230469,8667.230469,138900
2008-12-19,8640.219727,8743.219727,8570.559570,8588.519531,8588.519531,138000
2008-12-22,8602.500000,8751.179688,8593.759766,8723.780273,8723.780273,109800
2008-12-24,8630.250000,8631.830078,8476.690430,8517.099609,8517.099609,100800
2008-12-25,8531.509766,8599.500000,8531.160156,8599.500000,8599.500000,61200
2008-12-26,8642.139648,8740.759766,8611.360352,8739.519531,8739.519531,75800
2008-12-29,8726.309570,8763.669922,8638.599609,8747.169922,8747.169922,83200
2008-12-30,null,null,null,null,null,null
2009-01-05,8991.209961,9127.379883,8987.360352,9043.120117,9043.120117,84900
2009-01-06,9130.009766,9171.030273,9029.940430,9080.839844,9080.839844,154800
2009-01-07,9133.799805,9325.349609,9106.049805,9239.240234,9239.240234,205600
2009-01-08,9143.209961,9148.830078,8876.419922,8876.419922,8876.419922,149900
2009-01-09,8932.709961,8956.849609,8773.200195,8836.799805,8836.799805,137000
2009-01-13,8732.629883,8732.929688,8405.500000,8413.910156,8413.910156,135600
2009-01-14,8425.750000,8516.070313,8359.160156,8438.450195,8438.450195,132700
2009-01-15,8309.379883,8309.379883,7997.729980,8023.310059,8023.310059,158300
2009-01-16,8125.200195,8283.910156,8067.470215,8230.150391,8230.150391,140600
2009-01-19,8318.259766,8351.679688,8221.839844,8256.849609,8256.849609,102600
2009-01-20,8187.140137,8190.419922,7962.459961,8065.790039,8065.790039,127900
2009-01-21,7949.959961,8009.220215,7829.299805,7901.640137,7901.640137,147100
2009-01-22,7988.299805,8051.740234,7809.890137,8051.740234,8051.740234,142600
2009-01-23,7965.410156,7965.410156,7745.250000,7745.250000,7745.250000,119800
2009-01-26,7714.259766,7807.160156,7671.040039,7682.140137,7682.140137,115000
2009-01-27,7782.899902,8115.149902,7782.069824,8061.069824,8061.069824,152500
2009-01-28,8052.250000,8171.629883,7936.589844,8106.290039,8106.290039,140000
2009-01-29,8201.160156,8305.379883,8138.990234,8251.240234,8251.240234,160300
2009-01-30,8142.879883,8142.879883,7922.390137,7994.049805,7994.049805,148000
2009-02-02,7908.509766,7955.750000,7795.270020,7873.979980,7873.979980,159700
2009-02-03,7862.950195,8084.410156,7800.799805,7825.509766,7825.509766,181500
2009-02-04,7897.240234,8084.970215,7863.649902,8038.939941,8038.939941,156800
2009-02-05,7985.529785,8093.959961,7901.040039,7949.649902,7949.649902,169500
2009-02-06,8054.270020,8169.040039,8033.240234,8076.620117,8076.620117,147300
2009-02-09,8178.069824,8257.709961,7969.029785,7969.029785,7969.029785,140500
2009-02-10,8066.939941,8124.790039,7917.270020,7945.939941,7945.939941,138600
2009-02-12,7842.529785,7862.520020,7685.680176,7705.359863,7705.359863,145900
2009-02-13,7789.350098,7887.740234,7730.270020,7779.399902,7779.399902,149700
2009-02-16,7732.680176,7804.240234,7694.729980,7750.169922,7750.169922,110600
2009-02-17,7690.129883,7710.430176,7615.939941,7645.509766,7645.509766,120800
2009-02-18,7539.959961,7565.790039,7479.180176,7534.439941,7534.439941,149400
2009-02-19,7604.220215,7642.689941,7537.560059,7557.649902,7557.649902,138200
2009-02-20,7544.069824,7554.700195,7382.330078,7416.379883,7416.379883,140800
2009-02-23,7314.299805,7417.180176,7209.430176,7376.160156,7376.160156,164300
2009-02-24,7266.680176,7270.899902,7155.160156,7268.560059,7268.560059,146800
2009-02-25,7368.439941,7471.029785,7330.439941,7461.220215,7461.220215,165300
2009-02-26,7470.600098,7599.810059,7433.060059,7457.930176,7457.930176,143100
2009-02-27,7463.419922,7589.770020,7414.399902,7568.419922,7568.419922,140700
2009-03-02,7454.279785,7454.279785,7234.959961,7280.149902,7280.149902,125400
2009-03-03,7177.790039,7288.140137,7088.470215,7229.720215,7229.720215,146700
2009-03-04,7146.709961,7320.649902,7104.629883,7290.959961,7290.959961,159900
2009-03-05,7336.020020,7532.870117,7336.020020,7433.490234,7433.490234,185400
2009-03-06,7328.290039,7328.290039,7167.069824,7173.100098,7173.100098,159500
2009-03-09,7191.129883,7241.020020,7028.490234,7086.029785,7086.029785,132800
2009-03-10,7059.770020,7100.770020,7021.279785,7054.979980,7054.979980,133000
2009-03-11,7165.390137,7393.810059,7161.850098,7376.120117,7376.120117,155800
2009-03-12,7320.450195,7345.020020,7198.250000,7198.250000,7198.250000,153200
2009-03-13,7301.120117,7571.450195,7300.870117,7569.279785,7569.279785,217000
2009-03-16,7630.200195,7754.750000,7630.200195,7704.149902,7704.149902,150500
2009-03-17,7767.339844,7967.029785,7723.939941,7949.129883,7949.129883,171400
2009-03-18,8006.859863,8054.350098,7895.279785,7972.169922,7972.169922,176800
2009-03-19,8017.930176,8034.089844,7902.490234,7945.959961,7945.959961,138000
2009-03-23,7943.140137,8229.129883,7922.549805,8215.530273,8215.530273,178400
2009-03-24,8334.679688,8504.410156,8297.269531,8488.299805,8488.299805,195000
2009-03-25,8499.690430,8553.009766,8392.559570,8479.990234,8479.990234,162000
2009-03-26,8430.219727,8640.280273,8383.990234,8636.330078,8636.330078,135200
2009-03-27,8711.719727,8843.179688,8626.969727,8626.969727,8626.969727,157900
2009-03-30,8621.849609,8651.059570,8236.080078,8236.080078,8236.080078,164200
2009-03-31,8199.429688,8383.740234,8088.450195,8109.529785,8109.529785,178800
2009-04-01,8173.359863,8351.910156,8084.620117,8351.910156,8351.910156,157000
2009-04-02,8453.730469,8741.669922,8449.870117,8719.780273,8719.780273,212900
2009-04-03,8814.099609,8884.629883,8697.169922,8749.839844,8749.839844,217500
2009-04-06,8856.839844,8992.059570,8812.360352,8857.929688,8857.929688,173500
2009-04-07,8838.660156,8884.450195,8778.919922,8832.849609,8832.849609,150600
2009-04-08,8746.730469,8765.639648,8556.750000,8595.009766,8595.009766,167900
2009-04-09,8665.160156,8920.860352,8664.259766,8916.059570,8916.059570,192000
2009-04-10,9041.230469,9068.799805,8856.690430,8964.110352,8964.110352,228700
2009-04-13,8930.349609,9024.450195,8888.099609,8924.429688,8924.429688,167500
2009-04-14,8955.900391,8961.730469,8749.919922,8842.679688,8842.679688,181800
2009-04-15,8777.679688,8800.519531,8681.030273,8742.959961,8742.959961,158400
2009-04-16,8848.429688,9030.000000,8720.620117,8755.259766,8755.259766,172900
2009-04-17,8854.330078,8953.339844,8834.629883,8907.580078,8907.580078,184300
2009-04-20,8899.589844,8933.799805,8813.719727,8924.750000,8924.750000,167900
2009-04-21,8802.089844,8802.089844,8612.759766,8711.330078,8711.330078,175400
2009-04-22,8777.530273,8802.900391,8683.269531,8727.299805,8727.299805,195000
2009-04-23,8776.940430,8860.549805,8647.799805,8847.009766,8847.009766,186200
2009-04-24,8832.099609,8852.830078,8694.919922,8707.990234,8707.990234,212200
2009-04-27,8783.339844,8840.530273,8648.509766,8726.339844,8726.339844,152300
2009-04-28,8678.280273,8808.639648,8493.769531,8493.769531,8493.769531,169600
2009-04-30,8615.450195,8844.769531,8615.450195,8828.259766,8828.259766,174900
2009-05-01,8848.839844,9017.320313,8827.129883,8977.370117,8977.370117,154800
2009-05-07,9102.349609,9385.700195,9100.110352,9385.700195,9385.700195,238900
2009-05-08,9351.400391,9464.429688,9349.570313,9432.830078,9432.830078,220100
2009-05-11,9460.719727,9503.910156,9342.750000,9451.980469,9451.980469,230800
2009-05-12,9358.250000,9389.610352,9298.610352,9298.610352,9298.610352,188300
2009-05-13,9305.790039,9379.469727,9278.889648,9340.490234,9340.490234,176000
2009-05-14,9212.299805,9223.769531,9052.410156,9093.730469,9093.730469,169300
2009-05-15,9150.209961,9272.080078,9140.900391,9265.019531,9265.019531,171900
2009-05-18,9167.049805,9167.820313,8997.740234,9038.690430,9038.690430,147700
2009-05-19,9172.559570,9326.750000,9166.969727,9290.290039,9290.290039,167000
2009-05-20,9372.719727,9399.400391,9311.610352,9344.639648,9344.639648,143200
2009-05-21,9280.349609,9286.349609,9189.919922,9264.150391,9264.150391,133200
2009-05-22,9156.139648,9267.820313,9126.690430,9225.809570,9225.809570,134700
2009-05-25,9245.950195,9402.759766,9245.950195,9347.000000,9347.000000,129200
2009-05-26,9364.219727,9379.780273,9231.929688,9310.809570,9310.809570,121200
2009-05-27,9426.620117,9491.129883,9411.540039,9438.769531,9438.769531,148900
2009-05-28,9353.330078,9492.660156,9353.330078,9451.389648,9451.389648,155700
2009-05-29,9478.209961,9522.500000,9426.519531,9522.500000,9522.500000,175800
2009-06-01,9517.490234,9691.730469,9491.259766,9677.750000,9677.750000,177600
2009-06-02,9774.549805,9793.469727,9704.309570,9704.309570,9704.309570,184700
2009-06-03,9723.820313,9774.549805,9718.700195,9741.669922,9741.669922,140600
2009-06-04,9690.929688,9743.459961,9654.450195,9668.959961,9668.959961,175900
2009-06-05,9752.509766,9774.980469,9719.139648,9768.009766,9768.009766,156100
2009-06-08,9829.280273,9914.070313,9816.169922,9865.629883,9865.629883,155800
2009-06-09,9824.169922,9855.889648,9755.809570,9786.820313,9786.820313,159000
