Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,27632.199219,27853.599609,27299.449219,27560.519531,27560.519531,1232142900
2008-01-03,27050.029297,27223.710938,26864.130859,26887.279297,26887.279297,2442743800
2008-01-04,27004.339844,27596.859375,26994.849609,27519.689453,27519.689453,2375522200
2008-01-07,26962.539063,27186.070313,26698.539063,27179.490234,27179.490234,2452932000
2008-01-08,27466.960938,27637.599609,27088.699219,27112.900391,27112.900391,2492360800
2008-01-09,26847.490234,27625.830078,26757.029297,27615.849609,27615.849609,2714685000
2008-01-10,27426.419922,27596.500000,27115.820313,27230.859375,27230.859375,2704613800
2008-01-11,27435.509766,27593.699219,26725.949219,26867.009766,26867.009766,2950312400
2008-01-14,27019.130859,27142.880859,26464.640625,26468.130859,26468.130859,2050190000
2008-01-15,26728.929688,26800.519531,25823.500000,25837.779297,25837.779297,2333391400
2008-01-16,25131.109375,25131.109375,24320.029297,24450.849609,24450.849609,4294639600
2008-01-17,24705.080078,25381.910156,23957.609375,25114.980469,25114.980469,3535112800
2008-01-18,24247.169922,25378.240234,24134.250000,25201.869141,25201.869141,3155112600
2008-01-21,24459.019531,24650.279297,23770.130859,23818.859375,23818.859375,3252136000
2008-01-22,22624.289063,22713.689453,21709.630859,21757.630859,21757.630859,5979656000
2008-01-23,23359.199219,24239.980469,22647.279297,24090.169922,24090.169922,5350497200
2008-01-24,24396.849609,24966.169922,23478.869141,23539.269531,23539.269531,4254018800
2008-01-25,24801.460938,25243.580078,24483.929688,25122.369141,25122.369141,3929030800
2008-01-28,24342.390625,24384.269531,23586.519531,24053.609375,24053.609375,3088035600
2008-01-29,24640.099609,24736.800781,24229.140625,24291.800781,24291.800781,1953154800
2008-01-30,24605.150391,24631.589844,23586.369141,23653.689453,23653.689453,2550839400
2008-01-31,23789.720703,23887.169922,23052.949219,23455.740234,23455.740234,2460015000
2008-02-01,23791.919922,24238.300781,23322.050781,24123.580078,24123.580078,3429329600
2008-02-04,24885.070313,25101.410156,24728.500000,25032.080078,25032.080078,3259179200
2008-02-05,24710.099609,24961.980469,24504.529297,24808.699219,24808.699219,1704108800
2008-02-06,23458.150391,23592.310547,23283.970703,23469.460938,23469.460938,2714642800
2008-02-11,23404.740234,23404.740234,22569.529297,22616.109375,22616.109375,2369935800
2008-02-12,22953.779297,23146.439453,22891.220703,22921.669922,22921.669922,1584831400
2008-02-13,23330.089844,23534.490234,22938.050781,23169.550781,23169.550781,2066015600
2008-02-14,23893.509766,24140.289063,23756.449219,24021.679688,24021.679688,2799158800
2008-02-15,23511.470703,24208.509766,23446.369141,24148.429688,24148.429688,1920019600
2008-02-18,24344.269531,24413.890625,23735.869141,23759.250000,23759.250000,1666302100
2008-02-19,24040.660156,24402.640625,24025.050781,24123.169922,24123.169922,2524465200
2008-02-20,24265.320313,24265.320313,23481.060547,23590.580078,23590.580078,2652384600
2008-02-21,23957.640625,24003.599609,23500.949219,23623.000000,23623.000000,1680737200
2008-02-22,23233.900391,23420.349609,23077.509766,23305.039063,23305.039063,1760169200
2008-02-25,23546.099609,23552.990234,23164.970703,23269.140625,23269.140625,1323817100
2008-02-26,23564.769531,23762.400391,23395.259766,23714.750000,23714.750000,1621023300
2008-02-27,24161.189453,24610.410156,24111.599609,24483.839844,24483.839844,3009478800
2008-02-28,24373.900391,24841.230469,24205.009766,24591.689453,24591.689453,2194424400
2008-02-29,24226.830078,24370.689453,24010.480469,24331.669922,24331.669922,1997874800
2008-03-03,23491.570313,23738.669922,23458.949219,23584.970703,23584.970703,2409038800
2008-03-04,23858.039063,23923.199219,23060.900391,23119.869141,23119.869141,2208747800
2008-03-05,23066.640625,23268.449219,22873.310547,23114.339844,23114.339844,1977023400
2008-03-06,23360.679688,23615.179688,23254.310547,23342.730469,23342.730469,1691913400
2008-03-07,22694.230469,22836.759766,22447.839844,22501.330078,22501.330078,2764171600
2008-03-10,22387.250000,22725.210938,22034.759766,22705.050781,22705.050781,2510419600
2008-03-11,22634.710938,22995.349609,22263.359375,22995.349609,22995.349609,2261189000
2008-03-12,23737.650391,23737.650391,23139.400391,23422.759766,23422.759766,2637049600
2008-03-13,22925.419922,23007.609375,22251.240234,22301.640625,22301.640625,2546540800
2008-03-14,22536.119141,22747.140625,22151.509766,22237.109375,22237.109375,2340163800
2008-03-17,21318.029297,21473.400391,21041.259766,21084.609375,21084.609375,3369502000
2008-03-18,21444.609375,21467.179688,20572.919922,21384.609375,21384.609375,3676795200
2008-03-19,22191.880859,22191.880859,21779.839844,21866.939453,21866.939453,2951784000
2008-03-20,21173.300781,21471.669922,20896.140625,21108.220703,21108.220703,2784758800
2008-03-25,21841.779297,22529.800781,21691.550781,22464.519531,22464.519531,3281174000
2008-03-26,22581.750000,22811.349609,22428.429688,22617.009766,22617.009766,2754525400
2008-03-27,22312.570313,22758.939453,22205.199219,22664.220703,22664.220703,2271872000
2008-03-28,22750.310547,23313.880859,22721.220703,23285.949219,23285.949219,3177623000
2008-03-31,22997.039063,23077.839844,22700.839844,22849.199219,22849.199219,1816950800
2008-04-01,23084.929688,23305.710938,22700.500000,23137.460938,23137.460938,2122779600
2008-04-02,24133.769531,24195.320313,23858.890625,23872.429688,23872.429688,3980921600
2008-04-03,23947.550781,24334.189453,23937.310547,24264.630859,24264.630859,2489106000
2008-04-07,24484.830078,24642.019531,24269.550781,24578.759766,24578.759766,2084002000
2008-04-08,24507.070313,24557.429688,24212.599609,24311.689453,24311.689453,1980417200
2008-04-09,24293.419922,24492.029297,23921.150391,23984.570313,23984.570313,2280681000
2008-04-10,24101.410156,24214.570313,23905.580078,24187.099609,24187.099609,2034503000
2008-04-11,24442.269531,24681.460938,24322.109375,24667.789063,24667.789063,2777530400
2008-04-14,23968.039063,24070.259766,23753.039063,23811.199219,23811.199219,2289906000
2008-04-15,23950.400391,24043.890625,23613.490234,23901.330078,23901.330078,1951864800
2008-04-16,24075.679688,24194.179688,23749.679688,23878.349609,23878.349609,1510818300
2008-04-17,24369.859375,24442.070313,24150.509766,24258.960938,24258.960938,1972002200
2008-04-18,24234.529297,24400.869141,24107.240234,24197.779297,24197.779297,2314052400
2008-04-21,24821.000000,24887.109375,24668.279297,24721.669922,24721.669922,2069827200
2008-04-22,24460.640625,24965.740234,24413.250000,24939.150391,24939.150391,2474617000
2008-04-23,25000.490234,25361.289063,24919.730469,25289.240234,25289.240234,2661193600
2008-04-24,25776.289063,25861.679688,25603.570313,25680.779297,25680.779297,3261434800
2008-04-25,25852.970703,25852.970703,25437.820313,25516.779297,25516.779297,2047835200
2008-04-28,25613.169922,25717.429688,25567.589844,25666.289063,25666.289063,2082946200
2008-04-29,25661.960938,26038.580078,25633.470703,25914.150391,25914.150391,2901800600
2008-04-30,25998.269531,26066.500000,25731.640625,25755.349609,25755.349609,2282480400
